timestamp,ip_address,country,latitude,longitude,protocol,attack_type,login_attempts,session_duration,unique_ports,payload_size
2024-01-27 21:25:44,60.19.241.52,Germany,49.0825,13.9606,HTTP,directory_traversal,189,39.49,29,17922
2024-01-18 14:26:07,79.118.67.219,Russia,58.0781,101.9625,SSH,brute_force,92,115.77,14,29716
2024-01-07 18:38:02,248.91.101.132,USA,40.1662,-97.6708,SSH,credential_stuffing,84,18.22,46,16367
2024-01-15 01:25:54,119.26.205.204,Brazil,-16.6333,-47.0185,HTTP,brute_force,143,89.9,16,6307
2024-01-13 09:12:52,150.150.66.235,China,31.4784,107.005,DNS,brute_force,96,82.51,42,5607
2024-01-03 17:51:08,44.236.146.111,China,40.8333,101.1729,DNS,credential_stuffing,85,15.14,30,3418
2024-01-30 13:22:13,9.157.158.158,Netherlands,52.0939,4.1186,HTTP,credential_stuffing,48,33.36,29,9840
2024-01-13 14:05:17,64.161.254.206,Brazil,-14.2461,-48.0975,RDP,brute_force,36,50.6,42,34559
2024-01-30 15:31:22,47.6.81.153,Netherlands,54.9518,3.8824,HTTP,brute_force,145,60.54,25,17823
2024-01-12 19:30:33,26.63.168.62,UK,58.485,-5.6267,FTP,directory_traversal,197,70.29,15,10561
2024-01-28 18:14:36,61.151.81.207,Canada,59.0428,-103.9762,SMTP,credential_stuffing,100,42.9,12,11640
2024-01-05 17:36:36,80.44.125.10,India,24.7335,74.245,SSH,brute_force,145,113.83,32,35628
2024-01-20 14:21:58,46.235.205.217,Germany,52.1823,5.6508,DNS,sql_injection,52,96.87,22,47085
2024-01-28 21:49:07,181.241.169.102,China,31.0808,105.0615,RDP,brute_force,135,103.35,5,24583
2024-01-21 07:27:50,248.143.177.228,India,18.6114,75.3274,RDP,sql_injection,125,78.08,12,46445
2024-01-10 12:46:44,243.146.100.218,Germany,52.821,13.596,DNS,directory_traversal,33,21.74,1,46106
2024-01-21 19:39:14,85.190.19.61,China,32.6825,102.3776,FTP,sql_injection,145,12.94,32,9317
2024-01-24 19:42:40,64.177.17.90,USA,38.4521,-91.0821,FTP,brute_force,86,53.87,17,13841
2024-01-14 18:10:56,97.25.212.123,France,41.2404,1.0731,DNS,directory_traversal,127,105.87,23,35884
2024-01-02 13:51:54,19.87.43.228,South Korea,38.4902,125.0227,Telnet,port_scan,76,2.9,17,6963
2024-01-20 23:21:38,43.155.227.112,France,41.9776,6.632,HTTP,brute_force,124,84.69,28,42936
2024-01-30 13:35:46,77.60.24.13,Russia,59.8349,110.0628,Telnet,directory_traversal,187,65.04,43,18549
2024-01-10 12:27:05,25.6.52.44,Romania,49.3417,21.5027,SMTP,sql_injection,170,75.2,31,13185
2024-01-29 19:30:31,100.47.94.227,Russia,61.2597,101.4739,Telnet,sql_injection,170,32.17,42,35759
2024-01-09 14:14:53,171.24.21.172,USA,36.548,-98.0799,FTP,directory_traversal,145,7.87,49,45743
2024-01-27 15:53:24,222.239.121.147,Netherlands,56.8397,6.1886,HTTP,xss,134,50.53,35,45127
2024-01-29 18:32:36,38.30.243.194,Brazil,-18.4454,-47.8975,Telnet,port_scan,133,96.15,44,40750
2024-01-22 07:27:05,214.152.66.82,USA,41.8118,-92.6283,SMTP,brute_force,112,24.63,41,9791
2024-01-15 11:17:33,134.200.107.29,Russia,60.405,104.2923,Telnet,port_scan,4,94.49,40,38607
2024-01-04 22:06:59,226.88.224.106,USA,37.7561,-94.8861,FTP,xss,145,93.66,19,35203
2024-01-05 02:17:25,10.101.227.226,South Korea,35.7636,128.8565,FTP,credential_stuffing,159,73.23,45,26427
2024-01-11 10:23:01,176.25.248.223,Germany,46.6586,10.2037,HTTP,port_scan,78,37.66,32,45725
2024-01-14 19:17:46,55.233.210.105,Brazil,-9.4928,-52.4942,SMTP,xss,155,77.64,13,29048
2024-01-03 03:50:10,200.217.134.226,Japan,36.3698,136.992,RDP,brute_force,80,85.29,26,8989
2024-01-15 20:15:02,71.94.210.119,USA,34.0178,-92.3836,RDP,xss,13,110.2,46,13148
2024-01-15 09:31:38,142.89.88.42,South Korea,40.1385,129.5786,DNS,sql_injection,46,115.28,31,38561
2024-01-28 01:03:10,166.57.173.53,France,49.5363,-1.8824,FTP,credential_stuffing,147,93.69,14,14606
2024-01-16 22:43:00,58.64.155.207,Netherlands,52.2654,8.9376,FTP,credential_stuffing,34,77.86,39,654
2024-01-09 12:22:29,212.159.101.150,France,47.655,1.4518,SSH,brute_force,56,56.27,44,34220
2024-01-20 20:35:41,124.16.86.254,Romania,50.9375,29.6317,FTP,credential_stuffing,156,34.28,44,7184
2024-01-10 18:57:41,231.14.206.220,India,24.2086,76.5744,DNS,directory_traversal,49,18.42,49,15848
2024-01-10 18:41:31,189.9.149.182,Netherlands,53.7379,7.0989,RDP,port_scan,67,108.88,26,25545
2024-01-30 15:50:30,216.168.224.143,India,22.8592,76.1865,HTTP,sql_injection,172,43.34,20,11240
2024-01-30 18:35:48,23.56.90.58,Russia,61.2318,107.728,SMTP,sql_injection,47,113.66,22,42989
2024-01-28 10:18:29,149.241.158.19,Netherlands,55.0135,3.6045,Telnet,port_scan,31,56.73,41,38345
2024-01-28 15:26:03,105.252.145.229,Romania,42.1414,26.7738,Telnet,port_scan,39,16.92,13,22557
2024-01-06 05:21:40,71.53.194.199,India,24.2176,75.7665,HTTP,directory_traversal,81,76.32,1,29725
2024-01-14 19:08:39,99.1.9.137,Japan,32.7892,141.105,HTTP,credential_stuffing,163,51.81,28,31386
2024-01-01 18:33:12,58.177.224.89,India,25.0944,82.883,FTP,port_scan,174,0.99,47,16406
2024-01-10 08:52:02,135.86.111.228,Russia,60.3595,106.2055,SMTP,port_scan,75,54.98,34,39183
2024-01-30 18:10:58,253.33.54.188,India,25.5551,78.8647,SSH,directory_traversal,104,2.79,15,47755
2024-01-29 17:02:24,13.152.254.13,Romania,42.633,23.6327,SMTP,brute_force,164,31.07,35,40937
2024-01-04 06:28:24,53.177.175.162,South Korea,39.269,123.2493,SSH,sql_injection,141,30.7,45,10135
2024-01-05 10:38:44,185.158.30.73,Netherlands,53.7492,6.9161,SSH,brute_force,108,99.76,7,33627
2024-01-12 10:33:12,141.127.233.54,Ukraine,45.3659,28.1631,SMTP,xss,181,49.47,11,2682
2024-01-19 05:07:53,20.185.185.26,India,17.9388,74.0904,FTP,credential_stuffing,172,59.55,6,33635
2024-01-27 10:03:06,206.173.80.110,Germany,50.7332,15.2244,SMTP,brute_force,45,104.96,19,23707
2024-01-21 00:08:42,69.224.187.24,Russia,65.0365,109.2217,FTP,sql_injection,44,39.77,29,40850
2024-01-23 14:53:24,29.33.178.186,USA,33.2285,-96.7104,SSH,port_scan,123,96.09,42,11030
2024-01-06 19:43:28,8.220.175.226,Russia,60.6843,106.2263,DNS,credential_stuffing,157,45.88,23,40165
2024-01-02 06:26:28,181.222.173.135,UK,51.6847,0.768,DNS,credential_stuffing,17,31.76,21,910
2024-01-17 22:55:21,111.169.186.64,Iran,34.6656,50.9278,Telnet,sql_injection,134,82.74,40,6341
2024-01-20 20:35:57,218.120.218.127,South Korea,37.6708,126.6157,DNS,port_scan,14,1.89,11,33232
2024-01-17 11:17:03,210.60.20.118,Russia,64.0383,103.5251,Telnet,directory_traversal,58,66.28,25,26529
2024-01-21 11:31:47,143.140.0.212,Ukraine,44.2596,31.1502,SSH,directory_traversal,5,12.77,27,2448
2024-01-15 15:41:42,217.116.84.144,Iran,33.8033,57.5891,DNS,directory_traversal,88,43.92,4,14709
2024-01-25 18:07:06,213.162.246.205,Iran,32.1592,55.2597,FTP,directory_traversal,169,27.0,22,23374
2024-01-27 21:31:08,66.156.50.49,Romania,44.6821,21.03,SSH,xss,184,89.23,27,7109
2024-01-14 18:06:48,32.197.228.116,Germany,50.7362,13.2657,Telnet,credential_stuffing,12,111.23,44,38688
2024-01-02 14:33:47,237.130.199.236,Iran,36.9898,50.0344,HTTP,credential_stuffing,142,112.27,38,31749
2024-01-20 06:42:38,251.155.234.178,Iran,29.1644,56.8404,DNS,port_scan,83,60.74,25,27537
2024-01-05 10:51:08,77.215.179.141,Brazil,-15.2563,-53.4967,DNS,sql_injection,106,72.5,48,33673
2024-01-23 09:13:39,252.181.166.250,France,48.5958,2.7495,HTTP,directory_traversal,75,82.55,44,8794
2024-01-16 06:22:35,107.172.191.229,Romania,47.8863,23.1906,DNS,directory_traversal,150,68.69,43,46638
2024-01-13 00:06:01,69.192.201.42,Brazil,-10.4602,-52.7014,FTP,credential_stuffing,38,6.84,4,13200
2024-01-18 19:13:48,158.222.172.190,Brazil,-17.7707,-56.305,RDP,port_scan,9,43.36,29,6816
2024-01-23 15:50:51,100.106.244.202,France,47.6988,1.1026,SMTP,sql_injection,74,83.31,4,25107
2024-01-28 09:55:49,182.165.94.194,Romania,41.4812,27.4035,RDP,directory_traversal,114,99.68,41,46278
2024-01-06 22:18:28,132.30.96.11,France,47.2615,4.9752,Telnet,sql_injection,175,9.4,12,48274
2024-01-15 20:00:21,238.82.152.14,Romania,43.5856,21.5761,DNS,credential_stuffing,182,112.53,3,10173
2024-01-03 19:35:22,134.17.201.130,Iran,35.8593,51.6995,HTTP,xss,182,38.48,15,12150
2024-01-11 09:13:42,159.135.121.144,Romania,46.3136,20.8863,DNS,credential_stuffing,85,43.62,14,49426
2024-01-30 09:41:39,227.82.97.235,China,32.0089,102.6555,DNS,brute_force,160,29.64,3,44831
2024-01-25 01:33:52,125.11.75.230,Netherlands,49.6985,7.5311,SMTP,port_scan,96,61.96,33,29300
2024-01-18 08:49:34,162.198.54.222,India,20.7326,83.445,SMTP,xss,2,75.42,14,44031
2024-01-14 17:47:49,176.39.6.118,Canada,52.1697,-105.9693,SMTP,sql_injection,166,98.1,5,49048
2024-01-19 19:35:04,116.161.103.111,China,31.7369,99.7381,FTP,brute_force,59,109.36,27,25530
2024-01-25 17:39:04,92.237.128.28,Netherlands,53.8656,5.6396,FTP,credential_stuffing,191,70.48,45,4857
2024-01-27 21:24:25,57.34.191.101,Brazil,-13.1693,-54.1101,DNS,directory_traversal,170,4.18,11,35061
2024-01-28 17:58:50,224.142.36.32,Brazil,-9.6337,-55.4845,SSH,brute_force,187,77.93,1,36375
2024-01-24 22:19:13,106.231.165.218,Iran,33.3944,54.0595,RDP,port_scan,190,108.47,23,13976
2024-01-22 10:07:11,119.165.140.19,USA,33.9301,-94.5441,FTP,credential_stuffing,146,102.34,49,36069
2024-01-05 16:21:22,159.17.230.50,Russia,59.0309,102.293,FTP,xss,172,78.83,7,18786
2024-01-19 17:09:36,2.80.63.202,Ukraine,46.6629,32.7598,HTTP,credential_stuffing,94,97.02,28,11151
2024-01-11 12:43:46,125.141.27.45,France,47.636,-0.0195,SMTP,directory_traversal,123,55.81,23,20119
2024-01-09 07:34:12,20.228.4.218,Russia,64.9419,108.9059,RDP,credential_stuffing,188,106.42,5,47772
2024-01-02 18:13:58,168.198.38.94,China,38.9881,104.9844,Telnet,port_scan,142,31.64,35,31039
2024-01-17 10:29:32,170.61.217.247,UK,58.0995,-1.1037,DNS,directory_traversal,24,47.92,33,794
2024-01-19 13:11:36,188.123.240.92,South Korea,32.5662,127.9083,SSH,port_scan,169,104.73,10,48329
2024-01-07 12:02:42,121.234.116.226,Japan,36.0812,133.8815,SSH,brute_force,133,108.97,24,25534
2024-01-27 15:53:17,45.96.167.97,South Korea,34.1485,129.8043,FTP,directory_traversal,190,31.97,35,37466
2024-01-17 10:58:14,203.123.227.155,South Korea,39.8901,123.5453,SSH,directory_traversal,104,42.67,23,32006
2024-01-07 05:41:17,184.209.30.170,UK,51.7678,-6.7799,HTTP,xss,39,22.84,24,39554
2024-01-19 17:30:13,63.11.32.147,Japan,34.507,134.3863,RDP,port_scan,42,77.85,27,1571
2024-01-09 15:03:10,249.144.163.5,USA,38.3856,-100.321,SMTP,credential_stuffing,47,62.24,26,39379
2024-01-28 09:38:30,37.203.149.211,South Korea,39.1208,132.2394,DNS,port_scan,124,20.88,27,39476
2024-01-15 18:21:59,99.33.27.5,Iran,34.0244,51.3332,HTTP,directory_traversal,153,71.08,15,24886
2024-01-06 19:38:06,225.200.136.129,Canada,60.2238,-104.5031,DNS,brute_force,122,108.24,39,2658
2024-01-29 16:52:00,108.94.223.12,Russia,61.3464,101.6221,SMTP,directory_traversal,199,81.59,28,34312
2024-01-19 19:24:22,26.108.34.66,Netherlands,49.4275,8.3143,Telnet,port_scan,190,108.99,45,37856
2024-01-07 20:26:16,134.30.133.2,UK,58.9686,-5.6033,Telnet,credential_stuffing,2,85.24,1,37978
2024-01-21 12:09:27,145.93.156.71,Germany,53.0434,8.6105,SMTP,xss,150,30.81,35,27858
2024-01-18 15:11:23,89.198.180.102,Japan,33.2417,138.7739,SMTP,port_scan,143,58.31,20,37956
2024-01-06 09:50:44,206.140.157.179,Canada,59.7687,-110.1559,SMTP,credential_stuffing,26,26.13,26,22279
2024-01-05 00:05:52,17.67.56.95,China,32.4691,108.8411,SSH,directory_traversal,121,111.14,28,5876
2024-01-10 12:41:33,164.126.112.3,China,38.1066,108.5022,HTTP,credential_stuffing,183,115.64,4,11586
2024-01-17 01:38:32,10.92.61.168,UK,58.4172,-5.5759,SSH,port_scan,179,28.18,11,44272
2024-01-19 11:25:25,18.235.23.141,Russia,66.4922,108.1155,FTP,credential_stuffing,52,62.37,48,46212
2024-01-08 11:52:17,148.1.66.45,Canada,56.7215,-105.5175,Telnet,directory_traversal,156,115.59,30,26573
2024-01-17 11:07:51,178.113.247.97,Russia,62.1103,105.3505,RDP,xss,66,105.2,37,16493
2024-01-29 19:43:29,67.17.97.163,Japan,33.6375,136.6495,DNS,port_scan,151,103.51,31,7719
2024-01-18 13:22:33,74.23.102.173,South Korea,37.9196,130.7685,SMTP,sql_injection,3,84.25,17,16369
2024-01-19 11:13:57,239.232.48.128,Russia,62.0695,102.1037,SMTP,port_scan,69,22.34,48,44868
2024-01-08 09:12:53,31.235.20.174,Germany,53.52,14.1789,SMTP,xss,159,43.05,50,7091
2024-01-12 22:54:30,126.46.252.196,Iran,27.4941,57.2589,RDP,sql_injection,159,38.19,37,18104
2024-01-16 03:51:27,221.175.198.45,Netherlands,49.3535,6.058,Telnet,brute_force,139,4.39,23,25902
2024-01-13 00:43:13,221.66.47.141,France,46.4097,0.3702,FTP,port_scan,149,12.54,24,40259
2024-01-07 12:31:27,219.102.71.116,Brazil,-14.5215,-50.7945,HTTP,directory_traversal,108,84.24,24,24025
2024-01-26 19:46:17,38.204.245.190,USA,41.8829,-93.8528,HTTP,xss,61,66.86,25,12949
2024-01-21 07:57:54,77.64.143.220,Japan,31.3022,137.4681,RDP,brute_force,133,64.31,21,31991
2024-01-27 09:16:30,67.92.92.144,Netherlands,48.1223,1.9247,RDP,sql_injection,162,12.01,48,22032
2024-01-19 20:38:12,251.199.72.91,India,15.7921,75.1753,FTP,credential_stuffing,148,78.16,35,11538
2024-01-10 20:24:39,164.206.237.87,Romania,45.8181,27.3321,Telnet,credential_stuffing,119,75.99,10,11082
2024-01-08 04:10:21,69.154.165.102,Iran,33.1443,57.177,FTP,xss,81,38.37,19,46658
2024-01-06 16:28:26,61.169.64.241,Japan,39.8329,136.8845,SMTP,credential_stuffing,48,102.58,9,47795
2024-01-29 06:04:59,135.195.254.22,France,42.0282,-1.1172,SSH,sql_injection,122,66.04,2,26118
2024-01-08 20:19:14,34.134.214.44,Iran,28.9806,55.2363,SSH,brute_force,189,34.46,41,8384
2024-01-18 20:29:55,139.45.151.153,South Korea,34.4762,131.9196,Telnet,credential_stuffing,70,66.05,9,45819
2024-01-10 15:40:34,114.78.93.106,France,47.5861,2.8535,FTP,port_scan,89,58.06,15,5969
2024-01-10 18:08:22,243.193.122.77,Brazil,-19.1294,-51.6921,SSH,xss,121,64.44,45,32339
2024-01-14 00:23:12,184.188.165.100,Japan,34.134,135.5651,DNS,xss,144,52.73,16,10800
2024-01-30 09:48:51,73.166.190.137,Germany,48.7955,9.6739,DNS,sql_injection,157,97.01,44,17916
2024-01-15 07:07:40,126.48.82.5,Netherlands,49.0126,0.9759,HTTP,brute_force,159,54.61,45,40912
2024-01-15 10:08:45,4.126.55.88,Romania,41.1645,29.6901,Telnet,sql_injection,187,1.48,6,9975
2024-01-11 14:50:02,69.198.100.19,Japan,39.1994,143.2325,RDP,xss,21,101.3,10,3772
2024-01-04 19:53:00,64.188.254.9,USA,34.0121,-92.2975,HTTP,xss,197,85.9,25,29129
2024-01-22 23:30:24,187.10.190.240,France,48.9376,2.4251,RDP,directory_traversal,80,112.38,11,41332
2024-01-28 08:56:03,163.111.83.4,Russia,59.0571,106.704,HTTP,sql_injection,171,26.53,8,15564
2024-01-26 00:02:37,96.197.22.64,Iran,28.6244,56.5794,HTTP,xss,177,57.29,39,10257
2024-01-02 22:48:40,138.202.27.33,Russia,63.3834,103.703,Telnet,port_scan,16,42.98,10,46062
2024-01-15 18:51:57,92.185.34.65,India,25.4105,81.8485,SSH,xss,188,23.56,45,24857
2024-01-06 17:12:36,71.222.212.154,France,45.6026,0.1608,DNS,directory_traversal,140,42.05,47,30796
2024-01-12 10:16:34,98.187.47.227,USA,32.779,-99.1626,SSH,directory_traversal,117,0.59,41,33258
2024-01-18 11:04:42,197.141.39.157,Canada,54.7712,-105.1448,FTP,sql_injection,100,23.19,44,32707
2024-01-27 15:04:02,28.124.49.26,Netherlands,53.5416,1.3959,SSH,directory_traversal,34,21.85,3,13343
2024-01-09 15:44:37,19.3.238.236,South Korea,39.2708,129.3461,HTTP,credential_stuffing,13,44.28,39,47144
2024-01-12 14:40:03,204.181.14.211,Ukraine,52.6634,34.4864,RDP,sql_injection,143,89.35,27,24287
2024-01-04 11:13:33,49.49.134.169,Romania,41.3497,20.6707,HTTP,directory_traversal,26,87.16,35,25353
2024-01-25 15:47:06,180.170.109.227,South Korea,40.3828,128.3511,SSH,port_scan,164,69.4,44,30162
2024-01-20 11:10:34,254.83.216.96,Japan,33.0088,137.2685,Telnet,credential_stuffing,114,112.06,21,36150
2024-01-13 09:34:13,93.246.115.115,Netherlands,55.3941,3.5258,Telnet,brute_force,197,66.25,48,16751
2024-01-10 00:08:56,220.80.5.198,France,41.5742,0.0585,DNS,credential_stuffing,2,36.39,15,14178
2024-01-05 15:59:36,36.67.93.228,Canada,53.89,-105.8102,RDP,port_scan,25,5.01,23,10330
2024-01-07 15:36:58,45.124.211.231,Germany,48.7281,8.4545,SMTP,credential_stuffing,188,9.73,21,31723
2024-01-26 17:02:46,236.197.85.90,Iran,35.6231,49.6416,DNS,xss,148,46.09,50,3764
2024-01-28 18:47:41,98.13.78.135,Netherlands,56.4351,1.4967,SSH,sql_injection,155,111.47,41,41531
2024-01-22 17:09:03,153.147.129.24,Romania,46.5923,23.2351,HTTP,xss,188,119.69,29,49438
2024-01-24 11:30:36,103.128.111.199,Brazil,-11.3713,-55.4452,SMTP,port_scan,13,66.0,17,5675
2024-01-07 14:41:36,64.62.18.69,Japan,32.5535,138.8459,DNS,xss,144,74.11,48,34457
2024-01-12 06:26:27,168.6.197.79,India,22.4411,79.7231,HTTP,sql_injection,90,23.26,23,39020
2024-01-30 16:28:02,194.186.218.22,Iran,35.6437,56.716,SSH,credential_stuffing,60,24.36,24,10323
2024-01-10 07:53:52,116.120.5.85,China,33.2922,105.4054,HTTP,credential_stuffing,4,41.52,8,20096
2024-01-20 18:35:30,172.4.96.150,Romania,43.062,25.431,SMTP,directory_traversal,187,119.08,45,45893
2024-01-09 09:44:39,100.169.69.170,China,33.4163,99.7965,DNS,credential_stuffing,14,56.06,1,4464
2024-01-08 20:41:24,232.80.124.222,India,24.2365,74.1537,RDP,directory_traversal,98,61.27,46,6627
2024-01-01 14:59:45,86.125.100.191,Russia,58.3882,105.3253,HTTP,brute_force,11,30.06,34,20083
2024-01-26 10:32:17,242.142.242.72,India,22.4368,77.5167,HTTP,port_scan,16,75.28,25,2031
2024-01-22 05:24:33,107.61.146.40,India,24.5655,80.5322,Telnet,sql_injection,157,104.79,44,15004
2024-01-19 07:41:08,80.176.180.231,UK,56.4318,-3.9443,RDP,port_scan,139,82.24,13,9151
2024-01-30 07:59:36,243.184.30.48,Netherlands,57.0895,10.0491,FTP,port_scan,41,38.44,36,35028
2024-01-15 23:26:19,71.38.199.49,France,41.5224,0.4006,SSH,port_scan,191,112.09,41,48487
2024-01-20 16:38:36,7.91.20.177,USA,32.3522,-90.8533,DNS,xss,60,71.77,15,45147
2024-01-28 18:23:11,50.57.8.105,USA,37.1134,-94.6658,DNS,brute_force,100,59.23,9,10833
2024-01-07 18:12:48,126.176.83.222,UK,53.0767,-4.3056,Telnet,port_scan,17,21.66,29,40539
2024-01-11 18:24:46,153.137.134.165,Netherlands,51.1813,0.7096,SMTP,brute_force,101,73.57,48,37582
2024-01-17 20:56:15,143.99.132.196,Romania,42.0364,24.5358,SMTP,brute_force,138,47.78,48,2672
2024-01-15 11:52:18,177.132.231.37,Germany,49.0775,9.4319,Telnet,credential_stuffing,43,50.98,40,3674
2024-01-23 08:37:57,116.6.45.117,Ukraine,44.2838,31.1722,RDP,credential_stuffing,140,16.67,27,21298
2024-01-30 10:44:41,32.23.29.181,UK,52.3974,-3.8892,Telnet,credential_stuffing,183,95.68,46,48155
2024-01-06 18:32:39,234.85.144.224,India,16.4468,81.0357,SMTP,port_scan,97,66.27,3,11299
2024-01-10 18:26:19,161.46.30.231,USA,40.7784,-98.9242,HTTP,port_scan,187,92.35,29,19025
2024-01-18 14:54:31,56.150.168.122,China,37.0873,101.7265,Telnet,xss,2,73.15,32,15689
2024-01-20 09:35:17,48.37.14.168,Ukraine,44.1734,32.1666,FTP,brute_force,161,67.13,14,3305
2024-01-30 20:19:21,42.172.72.157,USA,40.6285,-94.0429,SMTP,credential_stuffing,23,6.36,27,11781
2024-01-19 08:29:47,83.94.229.98,France,47.1773,5.0868,DNS,brute_force,93,111.81,6,19714
2024-01-23 10:08:07,54.178.53.157,Japan,35.478,138.7576,SSH,brute_force,71,39.84,27,34483
2024-01-23 23:30:46,110.155.217.82,Iran,34.7252,54.9778,FTP,directory_traversal,155,112.1,46,18921
2024-01-17 07:36:31,227.156.59.182,Iran,37.3781,52.2265,FTP,port_scan,187,76.01,32,11890
2024-01-07 19:47:54,86.89.143.207,China,32.0438,103.8443,SMTP,port_scan,158,119.88,27,3081
2024-01-10 10:04:19,30.175.85.88,China,37.2679,106.0956,Telnet,credential_stuffing,130,66.22,50,501
2024-01-11 08:21:53,166.34.123.40,Iran,33.5878,48.9792,SMTP,xss,173,57.75,31,2430
2024-01-30 14:52:26,145.185.173.81,UK,59.0303,0.5233,RDP,directory_traversal,191,7.19,34,19717
2024-01-12 19:56:50,87.251.96.161,China,32.9443,106.0503,RDP,port_scan,17,116.37,18,2142
2024-01-10 06:50:48,70.105.22.128,Iran,33.4848,50.5618,HTTP,sql_injection,181,103.01,46,2172
2024-01-12 15:11:07,130.6.204.124,Ukraine,51.674,29.1919,RDP,port_scan,10,93.45,6,29183
2024-01-11 20:19:49,174.254.33.53,Germany,49.5669,10.2862,SMTP,brute_force,37,92.45,7,33926
2024-01-02 06:19:59,120.227.11.27,Ukraine,47.2553,34.8137,RDP,credential_stuffing,176,101.85,6,21942
2024-01-11 11:57:13,82.197.112.172,France,44.3524,2.9893,SSH,sql_injection,52,23.51,18,34983
2024-01-04 22:35:32,70.36.241.181,USA,33.6652,-99.5683,DNS,sql_injection,53,65.33,36,20972
2024-01-15 16:21:34,13.27.98.14,Iran,29.8762,49.4004,SSH,xss,13,16.04,31,44369
2024-01-23 16:53:44,210.50.182.195,Netherlands,48.9224,6.2525,SMTP,directory_traversal,115,74.15,20,21879
2024-01-27 14:08:05,176.164.181.197,Russia,66.2608,107.8762,Telnet,xss,179,56.46,30,20441
2024-01-12 21:16:58,202.220.225.84,Germany,55.6402,6.8887,Telnet,xss,101,22.41,43,21748
2024-01-10 14:54:10,131.26.103.210,China,31.5154,100.3243,SMTP,brute_force,197,42.16,37,8448
2024-01-19 10:29:25,41.249.123.99,India,21.1552,74.6721,SSH,sql_injection,106,29.01,16,36010
2024-01-26 19:27:36,170.171.19.190,Germany,54.3049,11.3612,SMTP,directory_traversal,88,65.57,16,11443
2024-01-27 14:35:06,154.27.175.209,Canada,55.9967,-105.4252,RDP,xss,114,21.55,26,4661
2024-01-29 05:52:08,194.37.169.39,India,20.5367,80.5645,Telnet,directory_traversal,149,108.44,41,112
2024-01-11 08:43:56,236.241.239.112,Brazil,-15.3352,-51.146,SMTP,sql_injection,77,68.65,44,20058
2024-01-28 15:54:08,1.180.143.211,Russia,62.3513,106.4337,FTP,brute_force,76,7.96,36,3581
2024-01-21 13:37:25,112.139.54.170,Canada,53.9525,-111.035,HTTP,xss,82,85.56,26,25106
2024-01-05 21:53:26,35.2.18.166,USA,33.9725,-96.8669,SSH,port_scan,74,119.7,43,8327
2024-01-05 23:08:05,155.238.108.160,France,50.0765,3.793,HTTP,xss,165,96.81,30,45673
2024-01-14 12:14:11,61.182.128.69,Romania,45.1844,28.1675,Telnet,directory_traversal,155,1.39,32,48001
2024-01-04 15:45:23,37.186.187.135,Iran,31.0976,58.4703,DNS,sql_injection,149,58.04,45,5347
2024-01-21 16:15:30,176.162.138.205,Ukraine,48.5489,31.3992,RDP,sql_injection,190,79.82,43,5217
2024-01-17 19:30:29,91.245.250.205,Iran,27.9556,52.1235,FTP,sql_injection,121,69.09,22,27691
2024-01-19 18:46:50,44.146.13.169,USA,32.4435,-91.4843,FTP,credential_stuffing,67,7.84,31,37989
2024-01-26 07:04:54,71.219.65.4,Iran,27.7009,53.5356,SMTP,brute_force,72,30.62,40,18513
2024-01-26 07:28:23,125.46.204.136,Iran,29.174,54.6057,DNS,brute_force,45,31.72,45,15579
2024-01-27 16:52:09,61.169.112.186,India,25.4344,83.6364,SMTP,port_scan,127,90.45,27,25211
2024-01-27 03:16:48,122.77.121.192,Germany,51.9433,13.8698,DNS,directory_traversal,30,6.78,30,26232
2024-01-28 14:09:33,174.80.246.136,Germany,49.9637,12.5076,SMTP,brute_force,112,1.92,29,25135
2024-01-30 22:27:39,69.205.25.66,Russia,65.7011,106.693,SMTP,directory_traversal,167,103.07,22,17816
2024-01-25 09:43:37,47.80.140.3,Netherlands,51.7437,7.0442,SMTP,brute_force,50,62.63,44,45338
2024-01-12 15:43:28,9.6.158.24,Canada,51.8099,-107.2343,SSH,directory_traversal,57,87.17,17,12753
2024-01-04 16:07:45,169.195.230.166,South Korea,39.8475,124.9351,RDP,port_scan,23,102.84,9,24738
2024-01-03 10:42:59,178.231.170.198,UK,51.4866,-6.5934,DNS,sql_injection,164,54.69,18,28082
2024-01-11 19:24:24,113.17.125.251,Brazil,-17.6153,-56.1853,HTTP,directory_traversal,16,31.36,17,11760
2024-01-07 07:49:27,67.26.8.19,Netherlands,48.917,5.2119,SSH,directory_traversal,158,77.38,29,46984
2024-01-21 21:09:41,69.38.179.85,France,43.7336,1.6725,Telnet,directory_traversal,1,111.98,43,25690
2024-01-28 14:27:25,58.0.98.245,China,36.0155,108.5945,SMTP,xss,187,93.82,5,35497
2024-01-13 12:43:19,94.136.218.246,Russia,62.1964,109.6692,FTP,brute_force,15,76.06,42,6041
2024-01-02 17:11:35,100.229.27.162,Canada,55.7268,-103.6817,SMTP,sql_injection,99,79.46,20,45705
2024-01-07 18:08:02,126.99.16.203,Ukraine,44.228,32.4935,RDP,credential_stuffing,7,86.51,38,15729
2024-01-11 19:01:02,104.30.54.207,Brazil,-14.2382,-47.2758,SMTP,credential_stuffing,15,40.86,47,2905
2024-01-19 20:09:47,37.125.167.5,Romania,45.5269,26.7476,Telnet,directory_traversal,60,111.02,3,48299
2024-01-29 00:40:03,157.43.213.152,China,33.2885,105.6833,SSH,brute_force,79,98.58,7,29996
